장소,별점,리뷰
본천돼지국밥,1,8월 11일 아침 8시40분쯤 도착했는데 이미 줄이 엄청 서있더군요.. 저희 앞 두팀에서 짤려서 한번에 못 들어가고 대기했습니다 ㅠㅠ 9시20분에 착석했는데 일단 사람 많아보이려고 일부러 줄 계속 세우면서 느릿느릿하게 국밥내오더군여 ㅋㅋㅋㅋㅋ 먹어봤는데 국밥은 그냥 좀 가볍고 맑은 부산국밥이고요 절대로 줄 서서 먹을 정도 아닙니다. 줄 서있다면 절대로 가지마세요 특별한거 하나도 없습니다.
아스티호텔 부산,5,"부산에 일이있어 왔다가 급하게 잡은 숙소입니다.
부산역과 매우 가깝고 시설도 깨끗합니다
로비는 3층인데 편의점이 1층 밖에 있어서 그게 좀 아쉬워요
근데 침대, 화장실, 방상태 전망 모두 마음에 듭니다
18층이었는데 전망은 앞에 바다와 부산항대교가 보입니다.야경도 이쁘네요"
아스티호텔 부산,5,"조식 구성이 좋았고 맛있었습니다. 직원 분들도 친절하였고, 방의 상태도 전반적으로 좋았습니다. 다만 세면대에 머리카락 먼지 등의 흔적이 있었고, 냄새도 약간 올라왔어요. 그 점을 빼면 모두 만족합니다."
아스티호텔 부산,5,"부산역 바로 옆에 있어 가깝고 깔끔한 호텔.
오션뷰 더블침대로 침구는 깨끗하고 푹신푹신.
건식 처럼 세면대를 밖에 빼놓아 룸이 조금더 커보이는 효과."
아스티호텔 부산,2,"레이트체크아웃 PKG 로 갔고 처음 체크인할때 자꾸 얼리체크인 패키지라고 하셔서 어플 예약내약까지 보여드린 후에야 정정이 된 ... 프로페셔널해보이시려는 모습은 좋지만 정작 체크인이 엉망이어서 좀 짜증?났지만 어쨋든 우여곡절 체크인 하고보니 에어컨을 하루종일 틀어놔도 24도에서 안내려가요.
중앙 냉방 이렁거 다 알겠는데 그럼 미리 말을 해주던가ㅠㅠㅠㅠㅠ 으아... 정말 열대야땜시 넘 힘들엇어요

음 가성비로는 여기만한 곳 없는건 사실! 하지만 ... 냉방 생각하고 체크인과정 생각햇을땐 다시 안가고싶은...?ㅜ"
아스티호텔 부산,4,부산역 근처라 맛집이나 쇼핑할 곳이 많을 줄 알고 예약했는데...별루 없네요. 조식도 그럭저럭입니다.
소호스텔,5,"가격 저렴하고 엄청나게깨끗하고 스탭분들 친절!너무귀여운 댕댕이가 있고 엄청난부엌에는 만화책이있으며 보드게임과 비디오게임이 가능하다.
물이 좋은건지 머리감고나니 에센스안발라도 매끈매끈 🙃🙂
다만 방음이 보통수준정도로 방의 소리는 크게울리지않지만 복도에서 떠들면 뭔이야기하는지 다 들림..
새벽1시까지 복도에서 떠드는 외국인듷있었음
체크인할때 심야에 조용히할수있도록 이야기해주심좋을것같습니다. 또갈게요"
소호스텔,5,"직원분들도 매우 친절했고 시설도 깨끗했으며 침구도
잘 세탁되어 있었습니다. 레크레이션 룸과 샤워실까지 완비되어 있었으며 (심지어 목욕도구까지 제공해주었음)
더운 여름이라고 에어컨도 빵빵하게 틀어주어서 쾌적한 하루를 보낼수 있었습니다.
23300원 내고 다인실에서 숙박했는데 이왕이면 친구들이랑 같은방 예약해서 가는걸 추천합니다.
처음으로 호스텔에서 숙박했지만 다른 곳도 여기같은곳이라면 좋겠다는 생각이 들었습니다."
소호스텔,4,"부산역 앞이에요
시설 괜찮구요 이용할만 해요"
소호스텔,4,"도미토리 침상이 너무 훤하게 트여 있고, 씻으려면 로비층까지 가야하고, 어메너티를 사야하는 등 불편한 점이 좀 있지만 가성비를 따지자면 괜찮은 편. 부산역에서 걸어서 금방이고 맥도날드가 가까움."
소호스텔,5,"가격대 생각해보면 게임기도 비치되어있는 등 퀄리티가 상당하나, 식사나 샤워시설 이용하려면 윗층으로 이동해야함.. 그래도 괜찮았다"
삼송초밥,4,"식당을 60년동안 이어왔다는 것은 정말 대단하다고 생각한다.  부산에서 유명한 남포동에 삼송초밥에 들렸다.  16만원 특A 오마카세를 주문했다.  이날이 크리스마스 이브여서 차량 통행 금지구역이 많아서 주차도 힘들었고 웨이트 중인 손님도 많았다.(평소에는 ABC마트 주차장을 이용하면 된다.)  예약을 하고 갔지만 약간의 웨이트가 있었다.  나오는 재료는 모두 훌륭했다.  신선했고 맛도 좋았다.  특히 이날 나왔던 초밥이 모두 괜찮았는데 밥의 양과 씹히는 찰기, 맛이 괜찮았다.  바다장어 초밥이 제일 맛있었는데 입안에서 녹는다는 표현이 딱 맞는 것 같다.  그 외에 복어 요리들도 몇가지가 나왔는데 크게 맛있거나 특이하다는 것은 잘 모르겠다.  이날 생선회 중에서는 대방어 볼살이 정말 맛있었고 그 대가리를 구워 주셨는데 그것 또한 별미였다.  전복과 한우의 조합도 괜찮았다.  코스가 나오는 속도나 맛은 모두 괜찮았다.   직원분들의 친절도는 최상이었고 코스마다 설명해 주시는 것도 괜찮았다.  다만 16만원이라는 가격을 생각하면 조금 부족하지 않나 싶다.  다음에는 오마카세보다 초밥 정식을 먹으러 오고 싶다는 생각이 들었다."
삼송초밥,5,초밥 정식 특선 A를 시켰는데 정말 만족했습니다. 네타 하나하나 전부 괜찮았어요. 소고기 초밥이 조금 아쉬운 정도? 그래도 가격대비 너무 좋았습니다. 시장에 있어 주차가 조금 힘들긴 하네요.
삼송초밥,5,지인 모임이 있어서 갔어요. 회나 초밥을 좋아하지 않는데도 맛있게 잘 먹었어요. 특히 사장님의 친절한 설명도 아주 좋았고 개인적으로는 김초밥이 마음에 들었어요. 김초밥 속에 들어가는 재료 하나하나가 모두 정성이 가득한 것들로 채워져서 더 맛있게 먹었네요.
삼송초밥,5,계란말이가 거의 100겹이에요! 먹어본것중 제일 맛있구 크구 최고였음 :) 포장해서 밖에서 먹었는데 피크닉용으로 추천합뉘당
삼송초밥,5,"후토마끼 사이즈가 너무 커서 한 입에 먹기에 무리가 있어요(사장님은 한 입에 먹으라고 하셨음)
장어가 잔가시가 좀 있었던 거 빼고는..이건 개인취향이니까. 일단 하나도 비리지 않았고 간도 적절했던 것 같아요. 참치랑 성게알이 진짜 맛있었습니다 아 그냥 다 맛있었어요. 다 맛있는데 재료의 맛이 살아있었던 것 같아요. 맨 처음 나온 계란찜과 마지막에 나온 양갱 모두 맛있었습니다. 먹고 나서 입 안에 찝찝하게 남는 맛 없었던게 제일 좋네요. 일식 먹고 나면 비릿하게 입에 뭐가 남는데 여긴 진짜 안 그랬어요."
돌솥밥집,4,"순두부냐
된장이냐
이것이문제~
맛있는 돌솥밥이 간단히 드시고싶으시면 딱임
일요일 휴무임"
돌솥밥집,4,"남포동에서 맛 볼수있는 순두부찌개와 돌솥밥이네요. 가격은 7000원이지만 돌솥밥을 비빕밥 재료와 비벼서 먹는 맛이 좋아요.
식당의 크기는 작아도 음식맛이 좋네요.
오전 11시 20분에 오픈해서 오후 8시까지라고 하네요. 저의 입맛에는 부산 남포동에서 유명한 돌고래순두부보다는 훨씬더 좋은것 같네요!"
돌솥밥집,5,진짜 짱맛있어요 남포동 관광 맛집이 아니라 찐맛집;;
돌솥밥집,3,된장찌게나 순두부찌게로 비벼먹는 돌솥비빔밥~ 가게는 오래되었지만 담백한 맛과 마무리로 구수한 돌솥 누룽지는 강추!
돌솥밥집,4,"학 사진 올리면서 침고이네여.. 제가 한식을 워낙 좋아해서 여기는 정말 맛있어요ㅠㅠ 걍 동네에서 소문난 밥집정도?? 점심시간 되니까 사람 엄청 많더라구요! 넘 맛잇어요ㅠㅠㅠ 별거 아닌데 맛있어요... 주위에 계시다면 한번 가보시길,,,, 근데 굳이 먼 곳에서 찾아갈만한 곳은 아닙니다ㅋㅋㅋㅋ"
종각집,4,추운날 새우튀김우동이랑 김초밥해서 먹었는데 아주 맛있고 든든하게 잘먹었습니다. 간이 쎄지도 않고 면이 막 굵거나 덜익지않고 부들부들해서 먹기 좋았습니다. 가게는 낡았지만 청소를 엄청 깨끗하게 하셔서 위생에 신경을 쓰시는것 같았고 사장님께서도 서비스를 잘 응대해주셨습니다
종각집,4,"50년 전통 종각우동
부산 노포집의 대표가게이자
추억의 노포집이다.
부산 남포동 종각집
중학교때 부산 극장가하면
남포동에 극장들이 모여있었다.
부영.중앙.제일극장등등
기억을 더듬어 본 극장이름들이다.ㅎ
돌고래.개미집등 남포동 먹자골목의 대표맛집이다
50년이라고 적어놓았지만
2022년 현재 60년째라고 한다.
대표메뉴는 가락국수인데
실제는 우동이다.ㅎ
옛시절 포장마차에 팔던 우동이다.
포장마차 우동처럼 우동면은 기계면이고
국물이 이집만의 비법이다.
깔끔하고 시원한 우동국물.ㅎ
옛시절에 포장마차 우동을 드셔본
새대라면 어떤맛인지 알듯.ㅎ
요즘은 일본식우동이 대세라
젊은새대에게는 생소할수 있을거다.
옛날식 우동의 기본 셋팅 이라할수있는
튀김가루와 쑷갓이 토핑되어있다.
국물과 어울어져 절묘한 맛을낸다.
비빔우동도 이집만의비법소스
매콤 땡길때 먹으면 좋을듯
계절메뉴는 5월말부터 판매한다고 합니다.
영업종료시간은 22시랍니다.
추억이 추억의 맛 그리울때 종각집만한곳도없다.
부산 대표 노포집으로 오랫동안
자리를 계속해서 지켜주세요"
종각집,5,"추억의 가락국수를 찾는다면 종각집으로..
쫄깃한 식감의 일본식 우동면이 아닌
부들부들한 면에 약간은 끊기는 듯한 식감은 추억의 그 맛을 제대로 느끼게 해줍니다.

찾아가서 먹어도 될만한 맛집이니 따뜻한 가락국수가 생각난다면 꼭 가보세요!"
종각집,4,"30년전에 갈때나  지금이나 변함없는 노포입니다.
가격이 아주 미세하게 물가를 반영해서 올리죠
학생때 가본곳 옛추억이 생각나서 들렸더니 30년전에 일하시던 남자직원뷰이 어느세 50대를 넘어 계시더군요.
따뜻한 국물에 아담한 예전 가계의 그위치에 그대로 있어서 추억돋는 곳입니다."
종각집,4,"기십년 전 어머니와 이모가 임신 중에 자주 찾으셨고 어릴때 종종 갔던 종각집, 여전히 별다른 리모델링없이 노포 스타일로 평범한 가격으로 그 자리와 맛을 지키고 있었어요(생활의 달인에도 나왔었네요)
번화하던 주변은 COVID-19 여파로 임대가 많이 붙어있었지만 종각집은 홀로 등대처럼 그 자리를 지키고 있어 인상적이었어요
일본식 우동의 면발이라기보단 한국식 가락국수 느낌이 강하고 튀김가루가 국물에 많이 곁들여져 맑고 깨끗한 육수보단 기름지고 고소하게 느껴질 수 있어요
광복동 주민센터 옆에 위치하고 주차는 불가
바로 옆집 2층 남포수제비도 유명한데 다음에 한번 가봐야겠어요(맑고 구수한 멸치육수에 쫄깃하고 얇은 수제비와 아삭하고 앙증맞은 깍두기의 조화가 좋은 곳입니다!)"
투썸플레이스 부산광복점,4,"매장이 넓고, 커피와 다양한 디저트를 같이 즐기기에 좋아요~
3층에서 거리뷰 보는 재미도 있어서 굳~!"
투썸플레이스 부산광복점,5,"국제시장 구경하고 더워서 빙수먹고 쉴수있어 좋았어요
2층 창가에서 시원한빙수 먹으며 거리뷰 구경하기좋아요"
투썸플레이스 부산광복점,5,새로 오픈한지 얼마 안돼서 내부도 굉장히 깔끔하고 남포동 거리가 한눈에 내려다 보이는 자리에 위치하고 있어서 친구랑 얘기하면서 바깥 구경도 하고 좋았어요
투썸플레이스 부산광복점,5,쇼핑하다 지쳤을때 빛처럼 나타난 투썸플레이스 바닐라라떼 맛있어요 그리고 직원분들이 아주 친절하심
투썸플레이스 부산광복점,5,편안하고 복잡하지않아서 좋아용 커피두 맛나요
마마된장,4,"아침 굶고 점심 굶고 저녁을 먹으러 마마된장에 갔다. 친구랑 같이 갔는데 남자 둘이서 갈만한 곳은 좀 아이더라 보통 혼자 와서 혼밥하시거나 커플들이 주로 와서 겁나게 드시고 사라진다. 음식 맛은 나름 괜찮다. 국이 좀 짜긴하지만 열무비빔밥이랑 같이 섞아서 먹으면 맛이 난다. 그리고 고기도 겁나게 맛난다.
한상 하는데 7500~8000하는데 가격도 괜찮고 위치도 괜찮아서 찾기 쉽다. 커플이나 혼밥하시러 가는 분들에게 추천합니다!!"
마마된장,5,기본 밥으로 나오는 열무비빔밥도 양이 많아서 든든하게 먹을수 있음!!! 맛이랑 양이랑 둘다 최고
마마된장,5,된장이 부담없이 맛있습니다 ^^ 비빔 고추장 맛있어요 ~~ 계란하나 추가하세요
마마된장,5,노미원 노msg 된장종류만 골라주세요. 청국장 넣은 열무비빔밥 최고입니다
마마된장,5,"깔끔한 된장맛.
회전율이 좋아 웨이팅이 길지않음.
1인식사를 하기에도 좋음"
꿈꾸는다락방,1,"어제 친구들과 정말 맛있고 즐겁게 먹어서
그 기억에 오늘 또 방문했습니다.
마스크 미착용으로 조리,응대,대화를 하시고
마스크 착용을 말씀드리자
덥다고 안하신답니다."
꿈꾸는다락방,5,"아기자기하고 특별한 메뉴가 많은 카페입니다. 개인카페이고 2분이서 운영하시는데 메뉴 종류가 많습니다. 빙수도 6가지 정도가 있고 계절따라 메뉴가 조금씩 달라져요. 디저트류 외에도 식사메뉴가 있으며 장조림버터밥이 맛있다고해요. 입식, 좌식 테이블이 있습니다. 포근하고 아기자기하고 약간 어두운 조명이라 편안하게 수다떨기 좋은 곳입니다. 화장실도 깨끗한 편이에요. 쿠폰이나 적립하는 시스템은 없어요."
